location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2161296,"Đào Duy Từ","co",927.1,"µg/m³","2024-11-02T19:00:00Z","2024-11-03T02:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","co",769.9,"µg/m³","2024-11-02T20:00:00Z","2024-11-03T03:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","co",1133.5,"µg/m³","2024-11-02T21:00:00Z","2024-11-03T04:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",22.1,"µg/m³","2024-01-15T07:00:00Z","2024-01-15T14:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",20.6,"µg/m³","2024-01-15T08:00:00Z","2024-01-15T15:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",29,"µg/m³","2024-01-15T09:00:00Z","2024-01-15T16:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",39,"µg/m³","2024-09-11T16:00:00Z","2024-09-11T23:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",35.3,"µg/m³","2024-09-11T17:00:00Z","2024-09-12T00:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",42.6,"µg/m³","2024-09-11T18:00:00Z","2024-09-12T01:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",40.5,"µg/m³","2024-09-11T19:00:00Z","2024-09-12T02:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",30.7,"µg/m³","2024-09-11T20:00:00Z","2024-09-12T03:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",23.9,"µg/m³","2024-09-11T21:00:00Z","2024-09-12T04:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",25,"µg/m³","2024-09-11T22:00:00Z","2024-09-12T05:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",21.1,"µg/m³","2024-09-11T23:00:00Z","2024-09-12T06:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",21.1,"µg/m³","2024-09-12T00:00:00Z","2024-09-12T07:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",24.5,"µg/m³","2024-09-12T01:00:00Z","2024-09-12T08:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",29.3,"µg/m³","2024-09-12T02:00:00Z","2024-09-12T09:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",33.8,"µg/m³","2024-09-12T03:00:00Z","2024-09-12T10:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",32.2,"µg/m³","2024-09-12T04:00:00Z","2024-09-12T11:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",32.8,"µg/m³","2024-09-12T05:00:00Z","2024-09-12T12:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",32.2,"µg/m³","2024-09-12T06:00:00Z","2024-09-12T13:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",29.6,"µg/m³","2024-09-12T07:00:00Z","2024-09-12T14:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",27.1,"µg/m³","2024-09-12T08:00:00Z","2024-09-12T15:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",30.2,"µg/m³","2024-09-12T09:00:00Z","2024-09-12T16:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",53.9,"µg/m³","2024-09-12T10:00:00Z","2024-09-12T17:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",73,"µg/m³","2024-09-12T11:00:00Z","2024-09-12T18:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",86.8,"µg/m³","2024-09-12T12:00:00Z","2024-09-12T19:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",41.9,"µg/m³","2024-09-12T13:00:00Z","2024-09-12T20:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",37.8,"µg/m³","2024-09-12T14:00:00Z","2024-09-12T21:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",42.5,"µg/m³","2024-09-12T15:00:00Z","2024-09-12T22:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",55.5,"µg/m³","2024-09-12T16:00:00Z","2024-09-12T23:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",64.5,"µg/m³","2024-09-12T17:00:00Z","2024-09-13T00:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",56.8,"µg/m³","2024-09-12T18:00:00Z","2024-09-13T01:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",35.7,"µg/m³","2024-09-12T19:00:00Z","2024-09-13T02:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",34,"µg/m³","2024-09-12T20:00:00Z","2024-09-13T03:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",31.7,"µg/m³","2024-09-12T21:00:00Z","2024-09-13T04:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",26.7,"µg/m³","2024-09-12T22:00:00Z","2024-09-13T05:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",32.3,"µg/m³","2024-09-12T23:00:00Z","2024-09-13T06:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",45.7,"µg/m³","2024-09-13T00:00:00Z","2024-09-13T07:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",55.7,"µg/m³","2024-09-13T01:00:00Z","2024-09-13T08:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",37,"µg/m³","2024-09-13T02:00:00Z","2024-09-13T09:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",30.1,"µg/m³","2024-09-13T03:00:00Z","2024-09-13T10:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",30.4,"µg/m³","2024-09-13T04:00:00Z","2024-09-13T11:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",31,"µg/m³","2024-09-13T05:00:00Z","2024-09-13T12:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",32.6,"µg/m³","2024-09-13T06:00:00Z","2024-09-13T13:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",28,"µg/m³","2024-09-13T07:00:00Z","2024-09-13T14:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",30.6,"µg/m³","2024-09-13T08:00:00Z","2024-09-13T15:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",99.3,"µg/m³","2024-09-23T14:00:00Z","2024-09-23T21:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",83.9,"µg/m³","2024-09-23T15:00:00Z","2024-09-23T22:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",76.7,"µg/m³","2024-09-23T16:00:00Z","2024-09-23T23:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",85.7,"µg/m³","2024-09-23T17:00:00Z","2024-09-24T00:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",74.4,"µg/m³","2024-09-23T18:00:00Z","2024-09-24T01:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",53.7,"µg/m³","2024-09-23T19:00:00Z","2024-09-24T02:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",39,"µg/m³","2024-09-23T20:00:00Z","2024-09-24T03:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",34.8,"µg/m³","2024-09-23T21:00:00Z","2024-09-24T04:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",33.7,"µg/m³","2024-09-23T22:00:00Z","2024-09-24T05:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",37,"µg/m³","2024-09-23T23:00:00Z","2024-09-24T06:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",37.9,"µg/m³","2024-09-24T00:00:00Z","2024-09-24T07:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",47,"µg/m³","2024-09-24T01:00:00Z","2024-09-24T08:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",67.3,"µg/m³","2024-09-24T02:00:00Z","2024-09-24T09:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",47.7,"µg/m³","2024-09-24T03:00:00Z","2024-09-24T10:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",38.1,"µg/m³","2024-09-24T04:00:00Z","2024-09-24T11:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",36.7,"µg/m³","2024-09-24T05:00:00Z","2024-09-24T12:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",35.3,"µg/m³","2024-09-24T06:00:00Z","2024-09-24T13:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",32.1,"µg/m³","2024-09-24T07:00:00Z","2024-09-24T14:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",35.2,"µg/m³","2024-09-24T08:00:00Z","2024-09-24T15:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",34.3,"µg/m³","2024-09-24T09:00:00Z","2024-09-24T16:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",38.6,"µg/m³","2024-09-24T10:00:00Z","2024-09-24T17:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",79.2,"µg/m³","2024-09-24T11:00:00Z","2024-09-24T18:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",112.7,"µg/m³","2024-09-24T12:00:00Z","2024-09-24T19:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",87,"µg/m³","2024-09-24T13:00:00Z","2024-09-24T20:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",75.5,"µg/m³","2024-09-24T14:00:00Z","2024-09-24T21:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",64.8,"µg/m³","2024-09-24T15:00:00Z","2024-09-24T22:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",59.8,"µg/m³","2024-09-24T16:00:00Z","2024-09-24T23:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",61.9,"µg/m³","2024-09-24T17:00:00Z","2024-09-25T00:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",62.3,"µg/m³","2024-09-24T18:00:00Z","2024-09-25T01:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",55.6,"µg/m³","2024-09-24T19:00:00Z","2024-09-25T02:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",60.8,"µg/m³","2024-09-24T20:00:00Z","2024-09-25T03:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",64.4,"µg/m³","2024-09-24T21:00:00Z","2024-09-25T04:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",56,"µg/m³","2024-09-24T22:00:00Z","2024-09-25T05:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",54.6,"µg/m³","2024-09-24T23:00:00Z","2024-09-25T06:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",59.6,"µg/m³","2024-09-25T00:00:00Z","2024-09-25T07:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",73.6,"µg/m³","2024-09-25T01:00:00Z","2024-09-25T08:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",71.3,"µg/m³","2024-09-25T02:00:00Z","2024-09-25T09:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",64.2,"µg/m³","2024-09-25T03:00:00Z","2024-09-25T10:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",62.5,"µg/m³","2024-09-25T04:00:00Z","2024-09-25T11:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",48.7,"µg/m³","2024-09-25T05:00:00Z","2024-09-25T12:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",51.1,"µg/m³","2024-09-25T06:00:00Z","2024-09-25T13:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",44.5,"µg/m³","2024-09-25T07:00:00Z","2024-09-25T14:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",45.2,"µg/m³","2024-09-25T08:00:00Z","2024-09-25T15:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",53.1,"µg/m³","2024-09-25T09:00:00Z","2024-09-25T16:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",62.9,"µg/m³","2024-09-25T10:00:00Z","2024-09-25T17:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",90.2,"µg/m³","2024-09-25T11:00:00Z","2024-09-25T18:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",72.5,"µg/m³","2024-09-25T12:00:00Z","2024-09-25T19:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",91.9,"µg/m³","2024-09-25T13:00:00Z","2024-09-25T20:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",74.8,"µg/m³","2024-09-25T14:00:00Z","2024-09-25T21:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",93.9,"µg/m³","2024-09-25T15:00:00Z","2024-09-25T22:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",100.1,"µg/m³","2024-09-25T16:00:00Z","2024-09-25T23:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",87.9,"µg/m³","2024-09-25T17:00:00Z","2024-09-26T00:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",76.2,"µg/m³","2024-09-25T18:00:00Z","2024-09-26T01:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",61.8,"µg/m³","2024-09-25T19:00:00Z","2024-09-26T02:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",60.5,"µg/m³","2024-09-25T20:00:00Z","2024-09-26T03:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",63,"µg/m³","2024-09-25T21:00:00Z","2024-09-26T04:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",62.8,"µg/m³","2024-09-25T22:00:00Z","2024-09-26T05:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",67.2,"µg/m³","2024-09-25T23:00:00Z","2024-09-26T06:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",66.5,"µg/m³","2024-09-26T00:00:00Z","2024-09-26T07:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",68.4,"µg/m³","2024-09-26T01:00:00Z","2024-09-26T08:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",74.8,"µg/m³","2024-09-26T02:00:00Z","2024-09-26T09:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",55.4,"µg/m³","2024-09-26T03:00:00Z","2024-09-26T10:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",52.9,"µg/m³","2024-09-26T04:00:00Z","2024-09-26T11:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",57.7,"µg/m³","2024-09-26T05:00:00Z","2024-09-26T12:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",48.9,"µg/m³","2024-09-26T06:00:00Z","2024-09-26T13:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",48.3,"µg/m³","2024-09-26T07:00:00Z","2024-09-26T14:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",78.6,"µg/m³","2024-09-26T08:00:00Z","2024-09-26T15:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",86,"µg/m³","2024-09-26T09:00:00Z","2024-09-26T16:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",104,"µg/m³","2024-09-26T10:00:00Z","2024-09-26T17:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",113,"µg/m³","2024-09-26T11:00:00Z","2024-09-26T18:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",73.2,"µg/m³","2024-09-26T12:00:00Z","2024-09-26T19:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",64.4,"µg/m³","2024-09-26T13:00:00Z","2024-09-26T20:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","no2",67.9,"µg/m³","2024-09-26T14:00:00Z","2024-09-26T21:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
